Image,True_WNID,True_Label,Second_Last_Top1_WNID,Second_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_86,n01629819,"European fire salamander, Salamandra salamandra",n03838899,"oboe, hautboy, hautbois",1.728897404973395e-05,5.329534360498656e-06,1.9954624804086052e-05,5.17358239449095e-05,0.00014736520824953914,0.00012653018347918987,0.00013785238843411207,8.428944420302287e-05,0.00028520511114038527,0.0007644793950021267,0.00012227200204506516,1.541204983368516e-05
Image_87,n01629819,"European fire salamander, Salamandra salamandra",n02231487,"walking stick, walkingstick, stick insect",1.3619060155178886e-05,6.1065306908858474e-06,3.864680547849275e-05,0.00013766658958047628,0.0008493722416460514,0.000604906352236867,0.0007266664761118591,0.0017434632172808051,0.0064296359196305275,0.02068169042468071,0.00872131995856762,0.0010427810484543443
Image_88,n01629819,"European fire salamander, Salamandra salamandra",n02999410,chain,0.0006105924840085208,0.0013182697584852576,0.0018748734146356583,0.0044715674594044685,0.011383450590074062,0.015107442624866962,0.035606734454631805,0.07483077794313431,0.12147217243909836,0.13963918387889862,0.03311404585838318,0.0035499532241374254
Image_89,n01629819,"European fire salamander, Salamandra salamandra",n03649909,"lawn mower, mower",5.018541924073361e-05,0.0019729917403310537,0.00039349758299067616,0.0001569100422784686,0.00018500417354516685,0.0004612320917658508,0.0014557794202119112,0.002255961298942566,0.0024298299103975296,0.05592599883675575,0.0004797489382326603,8.232469554059207e-05
Image_90,n01629819,"European fire salamander, Salamandra salamandra",n02233338,"cockroach, roach",0.00029615414678119123,0.00011630487279035151,4.154684575041756e-05,7.65601871535182e-05,8.258590969489887e-05,5.5784956202842295e-05,0.000152122913277708,0.0013545152032747865,0.0026488101575523615,0.007819280959665775,0.005418677814304829,0.001434830017387867
Image_91,n01629819,"European fire salamander, Salamandra salamandra",n02233338,"cockroach, roach",0.0003912770771421492,0.00017184537136927247,5.868808875675313e-05,0.00010030746489064768,9.823046275414526e-05,3.310252941446379e-05,9.96493618004024e-05,0.00037606118712574244,0.0013640964170917869,0.00279198307543993,0.04120614379644394,0.05728710815310478
Image_92,n01629819,"European fire salamander, Salamandra salamandra",n03424325,"gasmask, respirator, gas helmet",1.7232972822966985e-05,4.709713175543584e-05,6.931467214599252e-05,4.8012672777986154e-05,7.466060196748003e-05,0.00019743198936339468,0.00047526819980703294,0.0008406137931160629,0.0032937393989413977,0.010793999768793583,0.0010198996169492602,0.00019766482000704855
Image_93,n01629819,"European fire salamander, Salamandra salamandra",n02233338,"cockroach, roach",0.00010211599874310195,8.438512304564938e-05,2.8822280000895262e-05,5.208356014918536e-05,5.151133518666029e-05,2.3056858481140807e-05,5.39966749784071e-05,0.00029662056476809084,0.002372881630435586,0.060026537626981735,0.2063559591770172,0.11604460328817368
Image_94,n01629819,"European fire salamander, Salamandra salamandra",n01641577,"bullfrog, Rana catesbeiana",0.025689980015158653,0.02497456781566143,0.01556116808205843,0.006536348257213831,0.011772345751523972,0.004106168169528246,0.002293468452990055,0.010542085394263268,0.033655762672424316,0.1047697514295578,0.004317827522754669,0.00027458640397526324
Image_95,n01629819,"European fire salamander, Salamandra salamandra",n03838899,"oboe, hautboy, hautbois",2.634506563481409e-05,9.118152775045019e-06,2.6615660317474976e-05,6.688223220407963e-05,0.00021827529417350888,0.0002535618841648102,0.00034520262852311134,0.00024011553614400327,0.0005984470481052995,0.00032330898102372885,0.002598534571006894,0.0014534818474203348
Image_96,n01629819,"European fire salamander, Salamandra salamandra",n03838899,"oboe, hautboy, hautbois",8.599333523306996e-05,1.160601732408395e-05,3.292390829301439e-05,0.00010929502604994923,0.00023494793276768178,0.0002589836367405951,0.00037909444654360414,0.0009752349578775465,0.007302749436348677,0.003576559480279684,0.006437000818550587,0.021324502304196358
Image_97,n01629819,"European fire salamander, Salamandra salamandra",n03976657,pole,0.000535119092091918,0.0013153140898793936,0.004953641910105944,0.007500967942178249,0.003482426516711712,0.006018848158419132,0.005291882902383804,0.013772930949926376,0.024229712784290314,0.3185060918331146,0.5183062553405762,0.021543825045228004
Image_98,n01629819,"European fire salamander, Salamandra salamandra",n01784675,centipede,7.037646719254553e-05,1.390599845763063e-05,2.00843842321774e-05,2.7133821276947856e-05,4.0961404010886326e-05,0.00014859429211355746,0.0005093402578495443,0.0007100009825080633,0.004667198285460472,0.5355708003044128,0.05690891668200493,0.043607160449028015
Image_99,n01629819,"European fire salamander, Salamandra salamandra",n03838899,"oboe, hautboy, hautbois",1.9922425053664483e-05,4.27087888965616e-06,2.115174720529467e-05,7.601776451338083e-05,0.00022407776850741357,0.00020438141655176878,0.00026660721050575376,0.0001501200458733365,0.00032999104587361217,8.653599365970877e-07,3.366594683029689e-07,2.1292127883043577e-07
Image_100,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.001020668656565249,0.0004412861599121243,0.001004330930300057,0.0007134879124350846,0.0018408795585855842,0.0014308126410469413,0.0029586704913526773,0.0023646634072065353,0.005808581132441759,0.0010625881841406226,0.004646172747015953,0.06152649596333504
Image_101,n01641577,"bullfrog, Rana catesbeiana",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.00023537578817922622,0.0004145192797295749,0.00030990582308731973,0.00022528870613314211,0.0002336690085940063,0.0003552455746103078,0.000669197179377079,0.000503303948789835,0.0008152427617460489,1.4887401533769662e-08,2.1081487944218935e-10,4.326257060927041e-11
Image_102,n01641577,"bullfrog, Rana catesbeiana",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.00025941693456843495,0.0008143782033585012,0.0004434064030647278,0.00035037886118516326,0.00034685450373217463,0.00025202828692272305,0.00043982628267258406,0.0002321658394066617,0.00046163072693161666,0.0002131675137206912,0.0004373898555058986,0.0004965079133398831
Image_103,n01641577,"bullfrog, Rana catesbeiana",n02233338,"cockroach, roach",0.00034066091757267714,0.00014498781820293516,3.544537685229443e-05,4.611305121215992e-05,2.5941508283722214e-05,1.1077099770773202e-05,2.3951995899551548e-05,0.00017977335664909333,0.0028223858680576086,0.040776610374450684,0.14373046159744263,0.022013990208506584
Image_104,n01641577,"bullfrog, Rana catesbeiana",n02190166,fly,4.291176446713507e-05,3.818128243437968e-05,4.7313093091361225e-05,0.00013891940761823207,0.0007005416555330157,0.0002466716687195003,0.0005188343930058181,0.0010078649502247572,0.006421458907425404,0.0003170999698340893,2.4233730073319748e-05,1.25941392070672e-06
Image_105,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",0.00033437844831496477,0.0021389895118772984,0.001912601524963975,0.0013915986055508256,0.0008428621222265065,0.0005448854062706232,0.0006464378093369305,0.0011821227381005883,0.002831273013725877,0.009029651992022991,0.019117675721645355,0.006071507930755615
Image_106,n01641577,"bullfrog, Rana catesbeiana",n01770393,scorpion,3.015342190337833e-05,0.0001348060177406296,4.705774335889146e-05,6.191818101797253e-05,0.0002182332391384989,0.00016585260163992643,0.00020138398394919932,0.0002739113988354802,0.004661410581320524,0.06822612881660461,0.40919381380081177,0.04770287871360779
Image_107,n01641577,"bullfrog, Rana catesbeiana",n04376876,syringe,8.328535841428675e-06,4.623576842277544e-06,7.77216973801842e-06,4.4448366679716855e-05,8.503300341544673e-05,0.0002150588552467525,0.0001377025037072599,0.00021744509285781533,0.0004248986078891903,0.00033694430021569133,8.96976562216878e-05,0.00035901449155062437
Image_108,n01641577,"bullfrog, Rana catesbeiana",n01742172,"boa constrictor, Constrictor constrictor",0.001774540520273149,0.0014104098081588745,0.0007612237823195755,0.00026710142265073955,0.00020052243780810386,0.00045829772716388106,0.0005574436509050429,0.0008233111002482474,0.0019028931856155396,0.08377718925476074,0.030662139877676964,0.0023688566870987415
Image_109,n01641577,"bullfrog, Rana catesbeiana",n02190166,fly,3.47820641763974e-05,6.297231448115781e-05,5.962909563095309e-05,0.00018386168812867254,0.0006031699595041573,0.00029872453887946904,0.0006598026375286281,0.0013195202918723226,0.006345957051962614,0.004163392353802919,0.0073190489783883095,0.011757556349039078
Image_110,n01641577,"bullfrog, Rana catesbeiana",n02364673,"guinea pig, Cavia cobaya",3.5837495033774758e-06,9.746609066496603e-06,2.0152567230979912e-05,2.4541343009332195e-05,7.159571396186948e-05,0.00012104854249628261,6.805241719121113e-05,0.0006407902692444623,0.011040931567549706,0.1642375886440277,0.36985889077186584,0.278014212846756
Image_111,n01641577,"bullfrog, Rana catesbeiana",n01742172,"boa constrictor, Constrictor constrictor",0.0008705901564098895,0.0012063999893143773,0.000923582527320832,0.00033127350616268814,0.00025985081447288394,0.0006530476384796202,0.0018803509883582592,0.0059094601310789585,0.008440081030130386,0.1681073009967804,0.3054998815059662,0.07629961520433426
Image_112,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",0.00037060774047859013,0.0026504185516387224,0.0020693992264568806,0.0019099402707070112,0.001321808435022831,0.0008622537716291845,0.0011157270055264235,0.0025068260729312897,0.007176785729825497,0.00011295240256004035,2.60771616922284e-06,2.8155773179605603e-07
Image_113,n01641577,"bullfrog, Rana catesbeiana",n03976657,pole,0.0003117259475402534,0.0019299103878438473,0.0070987665094435215,0.010070126503705978,0.004836312960833311,0.006609105505049229,0.0060734874568879604,0.018910061568021774,0.013899321667850018,0.20250536501407623,0.1386483758687973,0.22888241708278656
Image_114,n01641577,"bullfrog, Rana catesbeiana",n02190166,fly,3.645271499408409e-05,3.45450644090306e-05,3.173735240125097e-05,8.840228838380426e-05,0.00035832496359944344,0.00012176622112747282,0.00017490031314082444,0.00011474138591438532,0.000647915992885828,0.0068465773947536945,0.03951901197433472,0.13190743327140808
Image_115,n01641577,"bullfrog, Rana catesbeiana",n07734744,mushroom,0.00025478340103290975,0.00027271799626760185,6.499638402601704e-05,7.239651313284412e-05,0.0001526749401818961,0.00037999992491677403,0.0006197731709107757,0.00028863587067462504,0.000653473602142185,0.007523274980485439,0.02487993612885475,0.06330692023038864
Image_116,n01641577,"bullfrog, Rana catesbeiana",n02233338,"cockroach, roach",0.00028207447030581534,0.0001420924672856927,4.049991912324913e-05,6.842561560915783e-05,6.142978236312047e-05,3.997615567641333e-05,0.00011394097236916423,0.001163563458248973,0.010443982668220997,0.004120520316064358,0.0005274106515571475,7.061399287522363e-07
Image_117,n01641577,"bullfrog, Rana catesbeiana",n01629819,"European fire salamander, Salamandra salamandra",0.00028193919570185244,0.0005114721716381609,0.0017583268927410245,0.0009634497109800577,0.0025850057136267424,0.005720870103687048,0.020040424540638924,0.036758337169885635,0.02917608432471752,0.0017947327578440309,0.00017797494365368038,6.095685421314556e-06
Image_118,n01641577,"bullfrog, Rana catesbeiana",n03160309,"dam, dike, dyke",1.7975111404666677e-05,2.1561138055403717e-05,3.0125836929073557e-05,0.00014686782378703356,0.0001600150135345757,0.00010208656749455258,6.059149745851755e-05,0.00015971314860507846,0.0018226808169856668,0.0033382971305400133,0.0037711062468588352,0.0034725128207355738
Image_119,n01641577,"bullfrog, Rana catesbeiana",n02233338,"cockroach, roach",0.00036284179077483714,0.00015093013644218445,4.967671702615917e-05,9.830197086557746e-05,5.828507710248232e-05,1.5788345990586095e-05,4.0939841710496694e-05,0.0006343955756165087,0.06082454323768616,0.2784613072872162,0.03045538067817688,0.17665734887123108
Image_120,n01641577,"bullfrog, Rana catesbeiana",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.00020665934425778687,0.0004177136579528451,0.000306324363918975,0.00021953332179691643,0.00014404801186174154,0.0002614902041386813,0.00041636632522568107,0.000892909592948854,0.003088032826781273,0.00251545081846416,0.012022532522678375,0.018388474360108376
Image_121,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",0.00015709007857367396,0.0017458335496485233,0.0013675024965777993,0.001248199143446982,0.0008499203249812126,0.0005075425142422318,0.0004753393877763301,0.001421020133420825,0.004332535434514284,0.0038384469226002693,0.0017068638699129224,0.0016494435258209705
Image_122,n01641577,"bullfrog, Rana catesbeiana",n03014705,chest,8.12606140243588e-06,2.8953505534445867e-05,7.077262125676498e-06,8.952625648817047e-06,1.7037262296071276e-05,1.7555801605340093e-05,1.3992676031193696e-05,2.778968155325856e-05,0.00010542045492911711,0.005758096929639578,0.03532556816935539,0.1006409302353859
Image_123,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",0.00027902080910280347,0.0018493287498131394,0.0015450260834768414,0.0015171075938269496,0.0010456108720973134,0.0005959333502687514,0.000915278447791934,0.0020400432404130697,0.005615523550659418,0.0010324333561584353,0.001405143877491355,0.001270076958462596
Image_124,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",0.0003177567559760064,0.0019728040788322687,0.001643175259232521,0.001678373897448182,0.0011701826006174088,0.0004407866799738258,0.00044377631274983287,0.001178815378807485,0.006680031307041645,0.02481338195502758,0.04894387722015381,0.17494849860668182
Image_125,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.01949005387723446,0.023355349898338318,0.013900797814130783,0.010253297165036201,0.013319293037056923,0.007897114381194115,0.01903269626200199,0.1764499992132187,0.44102975726127625,0.9359745383262634,0.40526989102363586,0.1955735683441162
Image_126,n01641577,"bullfrog, Rana catesbeiana",n02364673,"guinea pig, Cavia cobaya",6.834419764345512e-06,8.777874427323695e-06,2.8348751584417187e-05,3.193477459717542e-05,0.00012523363693617284,0.0002879570238292217,0.0002097007818520069,0.0010295071406289935,0.009807413443922997,0.08638689666986465,0.005668749567121267,0.0016219509998336434
Image_127,n01641577,"bullfrog, Rana catesbeiana",n02190166,fly,3.516318611218594e-05,4.330290903453715e-05,5.6560878874734044e-05,0.00020039586524944752,0.0006970280082896352,0.00035089702578261495,0.0005366678233258426,0.0006706409039907157,0.0012862024595960975,0.016485195606946945,0.02209738828241825,0.0602402426302433
