Image,True_WNID,True_Label,First_Top1_WNID,First_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_96,n01629819,"European fire salamander, Salamandra salamandra",n03544143,hourglass,0.15574665367603302,0.16714800894260406,0.1738596111536026,0.2690489590167999,0.14673621952533722,0.06628620624542236,0.03795385733246803,0.04258434846997261,0.04316848888993263,0.01382909994572401,0.013918190263211727,8.182381134247407e-05
Image_97,n01629819,"European fire salamander, Salamandra salamandra",n03544143,hourglass,0.14526548981666565,0.15326593816280365,0.16299955546855927,0.23189601302146912,0.11518241465091705,0.050521738827228546,0.03441120311617851,0.05425442010164261,0.048598580062389374,0.029227253049612045,0.01539832353591919,0.00019095752213615924
Image_98,n01629819,"European fire salamander, Salamandra salamandra",n03544143,hourglass,0.14826467633247375,0.15425284206867218,0.16182850301265717,0.25390881299972534,0.11938042938709259,0.05576883628964424,0.034560203552246094,0.03953414037823677,0.04109552875161171,0.021778695285320282,0.022082271054387093,3.6463690776145086e-05
Image_99,n01629819,"European fire salamander, Salamandra salamandra",n03544143,hourglass,0.1340043842792511,0.13489626348018646,0.14484883844852448,0.19494470953941345,0.09683388471603394,0.05253637209534645,0.024648945778608322,0.03521239757537842,0.033285900950431824,0.015661057084798813,0.009239021688699722,3.1968689029326924e-08
Image_100,n01629819,"European fire salamander, Salamandra salamandra",n03544143,hourglass,0.16155433654785156,0.17043378949165344,0.1467389166355133,0.21551069617271423,0.14080359041690826,0.11263000965118408,0.05460290238261223,0.053166888654232025,0.02687777951359749,0.011425402946770191,0.011174515821039677,9.591850357537623e-06
Image_101,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.1341787725687027,0.14632591605186462,0.15061189234256744,0.21563200652599335,0.09512055665254593,0.05503527820110321,0.03440393880009651,0.046706609427928925,0.039470333606004715,0.022236842662096024,0.018747640773653984,6.749573367414996e-05
Image_102,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13700872659683228,0.11750026792287827,0.08715954422950745,0.09141089022159576,0.07879705727100372,0.07544530183076859,0.11484014987945557,0.10793476551771164,0.11906088143587112,0.11364973336458206,0.07262609153985977,0.00028137917979620397
Image_103,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.14728599786758423,0.13909004628658295,0.13656800985336304,0.2218821793794632,0.13074202835559845,0.06838084757328033,0.07053079456090927,0.04501645639538765,0.02208937332034111,0.016449742019176483,0.02208813838660717,0.003434646176174283
Image_104,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13966083526611328,0.11484304070472717,0.08334251493215561,0.0836838111281395,0.07887999713420868,0.08013015240430832,0.11046814173460007,0.10862882435321808,0.13566604256629944,0.1209583729505539,0.09648863971233368,0.0005010867025703192
Image_105,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.14346212148666382,0.11586740612983704,0.08693069964647293,0.08677393943071365,0.06570746749639511,0.0700247660279274,0.10391367226839066,0.08463845402002335,0.10748221725225449,0.09378531575202942,0.05784700810909271,0.0007170630851760507
Image_106,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.1342317759990692,0.10466376692056656,0.0781969279050827,0.07866591215133667,0.07087652385234833,0.07745338976383209,0.12150595337152481,0.10535506159067154,0.10087019205093384,0.11336622387170792,0.11457590758800507,0.0002681324549484998
Image_107,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.14619596302509308,0.15153394639492035,0.13250190019607544,0.17589212954044342,0.09735448658466339,0.060640398412942886,0.05819405987858772,0.053789008408784866,0.02908100001513958,0.014391440898180008,0.017812419682741165,0.00772723276168108
Image_108,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13560788333415985,0.10517439246177673,0.08170793950557709,0.08444248884916306,0.06911946088075638,0.08712074160575867,0.13012062013149261,0.09727959334850311,0.11960995942354202,0.11832944303750992,0.15246620774269104,1.857099778135307e-05
Image_109,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.13851194083690643,0.14083059132099152,0.13254183530807495,0.19794884324073792,0.09680906683206558,0.05971059203147888,0.03134768456220627,0.05181802809238434,0.041824936866760254,0.02662627212703228,0.024810193106532097,7.857361197238788e-05
Image_110,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.15082721412181854,0.15341387689113617,0.1680956780910492,0.23756252229213715,0.1095365434885025,0.04934791103005409,0.03734157979488373,0.04760782793164253,0.034394774585962296,0.014772067777812481,0.02096012979745865,3.110032048425637e-05
Image_111,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.12587487697601318,0.10400276631116867,0.0769953578710556,0.07266306132078171,0.05707352235913277,0.07183317095041275,0.12386678159236908,0.09526491165161133,0.11392222344875336,0.11343728750944138,0.07906186580657959,0.00011821163934655488
Image_112,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.14546352624893188,0.11812103539705276,0.08596940338611603,0.08378861844539642,0.07337918132543564,0.09030889719724655,0.13450747728347778,0.12647691369056702,0.11840208619832993,0.1227891817688942,0.14125977456569672,0.0003765003348235041
Image_113,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.1446647047996521,0.1504952758550644,0.14638590812683105,0.22715306282043457,0.10129276663064957,0.05155762657523155,0.025470925495028496,0.04941561445593834,0.05624504014849663,0.019553150981664658,0.015082990750670433,0.00026260988670401275
Image_114,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.12505507469177246,0.1062295138835907,0.08158359676599503,0.08265785872936249,0.061448317021131516,0.06347061693668365,0.10370028018951416,0.10539976507425308,0.10764609277248383,0.11858341842889786,0.07683064788579941,0.0013706538593396544
Image_115,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.1444890797138214,0.15474197268486023,0.1458362638950348,0.1997072696685791,0.11440470814704895,0.05576641857624054,0.044750623404979706,0.06245081499218941,0.046526193618774414,0.017388373613357544,0.012621738016605377,0.0006113777053542435
Image_116,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.14436109364032745,0.12308115512132645,0.09065741300582886,0.08901409059762955,0.08262644708156586,0.07600338757038116,0.10383380949497223,0.10234557092189789,0.12463345378637314,0.12642942368984222,0.06954049319028854,6.941202445887029e-05
Image_117,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.1323368400335312,0.11482074856758118,0.08163993060588837,0.07624119520187378,0.06700523942708969,0.0685732364654541,0.09902847558259964,0.10811315476894379,0.11950825154781342,0.13212083280086517,0.10137782245874405,0.0005895348731428385
Image_118,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.14747394621372223,0.14551791548728943,0.13970832526683807,0.19523479044437408,0.09491605311632156,0.05994506552815437,0.03736620768904686,0.048011183738708496,0.03932279348373413,0.024008318781852722,0.021062379702925682,0.0004636016674339771
Image_119,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.15597736835479736,0.12761351466178894,0.08678817003965378,0.08321655541658401,0.06832925975322723,0.08859246224164963,0.1246599331498146,0.08197474479675293,0.0817003846168518,0.07182159274816513,0.07965885102748871,0.0007805396453477442
Image_120,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.14128954708576202,0.15137983858585358,0.14086036384105682,0.20327700674533844,0.09370327740907669,0.06216258555650711,0.03432336077094078,0.03663954138755798,0.037847571074962616,0.01991944946348667,0.02269625850021839,0.0001856015296652913
Image_121,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.1258137971162796,0.10888582468032837,0.07861495763063431,0.0761638730764389,0.061827246099710464,0.05488944426178932,0.09249722212553024,0.09590301662683487,0.11374323070049286,0.11413630098104477,0.12206961214542389,0.005653638858348131
Image_122,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.13647954165935516,0.1452062875032425,0.1474980115890503,0.21735064685344696,0.10717874765396118,0.0562632791697979,0.028696242719888687,0.04857882112264633,0.036829814314842224,0.0214233361184597,0.017217518761754036,0.0014136708341538906
Image_123,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.1349295973777771,0.1428149789571762,0.1468173712491989,0.2151448279619217,0.10181990265846252,0.04400097206234932,0.032122641801834106,0.048694755882024765,0.03344331309199333,0.024994948878884315,0.02671128883957863,6.149814726086333e-05
Image_124,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.1486213654279709,0.16249990463256836,0.16202984750270844,0.22905831038951874,0.1042456328868866,0.06206183508038521,0.0283537395298481,0.05131907016038895,0.03422771766781807,0.01839608885347843,0.014952425844967365,0.00017299734463449568
Image_125,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.1384653002023697,0.12103738635778427,0.09025545418262482,0.08842956274747849,0.08105747401714325,0.07537969201803207,0.10961747914552689,0.12568435072898865,0.14669321477413177,0.1250617802143097,0.10007333010435104,0.0007323030731640756
Image_126,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.12627869844436646,0.10467636585235596,0.08258479088544846,0.08691239356994629,0.07199495285749435,0.07498133182525635,0.09037235379219055,0.09582512080669403,0.10776014626026154,0.11198972910642624,0.07455716282129288,5.0542945245979354e-05
Image_127,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.13490332663059235,0.13805881142616272,0.12788787484169006,0.19466769695281982,0.09156341105699539,0.053205884993076324,0.02862764336168766,0.035082973539829254,0.026035189628601074,0.01234669703990221,0.01973954774439335,0.00012756549404002726
Image_128,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13038240373134613,0.1131310760974884,0.08688104897737503,0.08721289783716202,0.07916438579559326,0.08424511551856995,0.117198146879673,0.11621230840682983,0.11640357971191406,0.09637357294559479,0.07757619768381119,0.00020109012257307768
Image_129,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.13896384835243225,0.14427334070205688,0.13594411313533783,0.1890772432088852,0.08583084493875504,0.06768397986888885,0.034312471747398376,0.03963948413729668,0.02471259795129299,0.010183830745518208,0.005919201765209436,2.1651414499501698e-05
Image_130,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.1365092545747757,0.11150072515010834,0.086248017847538,0.09080148488283157,0.08757998794317245,0.08041290938854218,0.08838313817977905,0.0839567631483078,0.109486423432827,0.13804492354393005,0.10040388256311417,9.857877739705145e-05
Image_131,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.12658405303955078,0.13147400319576263,0.1361192911863327,0.1953977644443512,0.09532434493303299,0.05176367983222008,0.024741582572460175,0.059020962566137314,0.04164266213774681,0.016062654554843903,0.01607656478881836,0.0013221213594079018
Image_132,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.15329790115356445,0.12292568385601044,0.08875653147697449,0.08182589709758759,0.07569999992847443,0.08221761137247086,0.12493259459733963,0.12653298676013947,0.14112259447574615,0.12520934641361237,0.12120404839515686,0.003757358994334936
Image_133,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.14422081410884857,0.11919458955526352,0.08927377313375473,0.08360796421766281,0.06967753916978836,0.0651492029428482,0.09390784800052643,0.07656495273113251,0.10675067454576492,0.09710860997438431,0.08164487034082413,0.0006705924170091748
Image_134,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13937437534332275,0.11422086507081985,0.08392217755317688,0.08486955612897873,0.07754885405302048,0.07132361084222794,0.12260410189628601,0.09586299955844879,0.1448068916797638,0.1755475401878357,0.15798380970954895,0.004846229683607817
Image_135,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.12623612582683563,0.10499691963195801,0.07974456995725632,0.08202963322401047,0.07082024216651917,0.07153929769992828,0.14624658226966858,0.09199637919664383,0.11004143208265305,0.12164226919412613,0.06988417357206345,0.0003579493786673993
Image_136,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13475744426250458,0.11584509164094925,0.07889387756586075,0.07688169926404953,0.06938120722770691,0.08618839085102081,0.12812472879886627,0.12864944338798523,0.14230415225028992,0.12868401408195496,0.12856052815914154,0.0035195727832615376
Image_137,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.13222086429595947,0.1445533186197281,0.13913924992084503,0.18164141476154327,0.09450037032365799,0.06787164509296417,0.03616193309426308,0.034246448427438736,0.032600775361061096,0.01278301328420639,0.013484825380146503,1.6205673091462813e-05
Image_138,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.14088210463523865,0.14760521054267883,0.14844447374343872,0.2039637416601181,0.09270615875720978,0.06559491902589798,0.03650205209851265,0.04184246435761452,0.03587338328361511,0.018207738175988197,0.020776428282260895,0.0006532961269840598
Image_139,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13218478858470917,0.10505380481481552,0.07835464924573898,0.07658125460147858,0.06340938806533813,0.06020752340555191,0.12576918303966522,0.0753452256321907,0.09511487931013107,0.09672117233276367,0.08349147439002991,0.006647917442023754
Image_140,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.14910848438739777,0.15955588221549988,0.16921143233776093,0.2401035726070404,0.12198568135499954,0.05476794019341469,0.04715356603264809,0.08135680854320526,0.057942554354667664,0.018968993797898293,0.01529947854578495,0.0002083293948089704
Image_141,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.1383323222398758,0.11281367391347885,0.08346401154994965,0.08677400648593903,0.08059459179639816,0.08792038261890411,0.16700562834739685,0.1233878880739212,0.10531090199947357,0.13629397749900818,0.1277194619178772,0.0005152167286723852
Image_142,n01641577,"bullfrog, Rana catesbeiana",n09193705,alp,0.13635320961475372,0.10869380831718445,0.08112715929746628,0.07703602313995361,0.06608731299638748,0.06573213636875153,0.12642787396907806,0.07461536675691605,0.09459506720304489,0.11754363030195236,0.08594803512096405,0.0010477399919182062
Image_143,n01641577,"bullfrog, Rana catesbeiana",n03544143,hourglass,0.1488797664642334,0.15018850564956665,0.154241681098938,0.22857287526130676,0.09494531154632568,0.04746021702885628,0.030460473150014877,0.05176205188035965,0.03987662121653557,0.018396912142634392,0.01305394060909748,0.000432320375693962
