Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_84,n01629819,"European fire salamander, Salamandra salamandra",n01698640,"American alligator, Alligator mississipiensis",2.223807804568878e-08,8.44175040981554e-09,2.8937761076264223e-09,4.766205652373401e-09,8.658679107043099e-09,1.9776051018993712e-08,7.949486047209575e-08,7.850851346802301e-08,1.5338065395553713e-07,3.6103520528740773e-07,9.988079909817316e-07,0.07853786647319794
Image_85,n01629819,"European fire salamander, Salamandra salamandra",n03838899,"oboe, hautboy, hautbois",8.406084816670045e-05,0.00010690362978493795,9.493387187831104e-05,7.700309652136639e-05,0.00027566266362555325,0.000550079857930541,0.0009030980872921646,0.00044063720270060003,0.00020063776173628867,0.0004063969827257097,0.0011465947609394789,9.89581603789702e-05
Image_86,n01629819,"European fire salamander, Salamandra salamandra",n01641577,"bullfrog, Rana catesbeiana",3.6486969179350126e-07,5.068224027127144e-07,6.286830398494203e-07,1.0980508022839786e-06,3.436926135691465e-06,2.4237592697318178e-06,2.0406887415447272e-06,2.1684948023903416e-06,1.1415140761528164e-06,3.4838208193832543e-06,2.350412614759989e-05,0.013118714094161987
Image_87,n01629819,"European fire salamander, Salamandra salamandra",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.6371193112263427e-07,2.513128549708199e-07,2.1407605288459308e-07,3.227490026347368e-07,1.258460429198749e-06,1.7957831914827693e-06,7.69891994423233e-06,6.258250778046204e-06,1.0545795703365002e-05,2.5065599402296357e-05,0.00012113009142922238,0.003684199880808592
Image_88,n01629819,"European fire salamander, Salamandra salamandra",n01641577,"bullfrog, Rana catesbeiana",3.423795078560943e-07,4.4371839180712414e-07,5.512680445463047e-07,1.088707676899503e-06,2.6672114472603425e-06,1.8181331142841373e-06,4.230264949001139e-06,2.8316287625784753e-06,1.7136193264377653e-06,3.9363249015877955e-06,2.1101252059452236e-05,0.0010557378409430385
Image_89,n01629819,"European fire salamander, Salamandra salamandra",n01698640,"American alligator, Alligator mississipiensis",1.8602632323450052e-08,7.567278359488228e-09,3.1325562144246533e-09,3.841506224233626e-09,9.244878640402021e-09,2.1126732363541123e-08,9.90057955618795e-08,5.992447427161096e-08,9.769435393991444e-08,1.8477973640074197e-07,1.1227120921830647e-06,0.036369189620018005
Image_90,n01629819,"European fire salamander, Salamandra salamandra",n01950731,"sea slug, nudibranch",7.304069848945716e-11,1.9926475747222838e-10,1.3409319488122406e-10,1.227373619405725e-10,5.96144134057397e-10,5.890338772296388e-10,5.559665172683026e-09,6.5359806455944636e-09,1.1846890579647607e-08,1.013606532040967e-08,3.431841832934879e-07,0.0061355032958090305
Image_91,n01629819,"European fire salamander, Salamandra salamandra",n01770393,scorpion,0.005786017049103975,0.0030728280544281006,0.0028123357333242893,0.004828457720577717,0.004169687163084745,0.004426606930792332,0.004973446484655142,0.00404589856043458,0.006404791492968798,0.014002833515405655,0.03052574209868908,0.08311992883682251
Image_92,n01629819,"European fire salamander, Salamandra salamandra",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.6502670519003004e-07,2.660328846104676e-07,1.713740545028486e-07,2.254401607615364e-07,9.837498282649904e-07,1.2708421763818478e-06,6.478929662989685e-06,2.992103645738098e-06,4.733634796139086e-06,8.553561201551929e-06,2.2978760171099566e-05,0.001037034671753645
Image_93,n01629819,"European fire salamander, Salamandra salamandra",n01945685,slug,0.007703390903770924,0.006506854668259621,0.00535018602386117,0.007028053980320692,0.007546964567154646,0.003410796169191599,0.0017413070891052485,0.0010018282337114215,0.0009910472435876727,0.0018037124536931515,0.004530751146376133,0.024295462295413017
Image_94,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.4749426466574853e-11,2.2851357958653118e-11,2.510301341795973e-11,5.569156941165332e-11,2.8842475630064257e-10,7.47490624952718e-10,3.286877880981365e-09,3.693128469706153e-09,1.955125616959208e-09,1.1932011823034827e-08,3.614721038047719e-07,0.2712758183479309
Image_95,n01629819,"European fire salamander, Salamandra salamandra",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",5.758017778134672e-06,9.62569083640119e-06,1.703969064692501e-05,1.5137927221076097e-05,2.247388692921959e-05,5.264010906103067e-05,0.00020768505055457354,8.772584988037124e-05,3.3894117223098874e-05,6.735419447068125e-05,0.000666777603328228,0.009391413070261478
Image_96,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.3210822193132632e-11,1.1897649532244259e-11,1.6630839067000025e-11,1.7923390202567724e-11,7.498307530440229e-11,1.8109853894276995e-10,9.009968882089936e-10,1.0395021510234415e-09,1.69183478337942e-09,8.449503319241103e-09,2.1542751582614983e-08,0.07611149549484253
Image_97,n01629819,"European fire salamander, Salamandra salamandra",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.6161531846137223e-07,2.5175489781759097e-07,2.23843244384625e-07,3.818628329099738e-07,1.99278201762354e-06,3.4696895454544574e-06,1.7721216863719746e-05,7.661436939088162e-06,8.933924618759193e-06,2.040773324551992e-05,2.7662568754749373e-05,0.0680990219116211
Image_98,n01629819,"European fire salamander, Salamandra salamandra",n02206856,bee,0.003896628273651004,0.004408370237797499,0.0047416528686881065,0.004287783056497574,0.004419395700097084,0.003961954265832901,0.014114338904619217,0.005929796025156975,0.006776666734367609,0.010110372677445412,0.01902046427130699,0.02166046015918255
Image_99,n01629819,"European fire salamander, Salamandra salamandra",n01641577,"bullfrog, Rana catesbeiana",3.926137708276656e-07,4.901772854282171e-07,6.076134582144732e-07,9.96222752291942e-07,1.9714725567610003e-06,2.395802994215046e-06,2.9149830425012624e-06,2.116307996402611e-06,1.0940362926703529e-06,2.1981695681461133e-06,4.1958497604355216e-05,9.403646981809288e-05
Image_100,n01629819,"European fire salamander, Salamandra salamandra",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.3327741044122376e-07,2.1464718713559705e-07,1.3139609222889703e-07,1.4769317147056427e-07,5.27988959220238e-07,9.193534538098902e-07,4.5202082219475415e-06,2.898561433539726e-06,4.14532951253932e-06,2.905937890318455e-06,3.6092849768465385e-05,0.020069405436515808
Image_101,n01641577,"bullfrog, Rana catesbeiana",n01944390,snail,0.0008744019432924688,0.0009940463351085782,0.0010291340295225382,0.0015224029775708914,0.0016566109843552113,0.001858851290307939,0.0018851791974157095,0.0010795476846396923,0.0014183709863573313,0.002649497939273715,0.007433169521391392,0.01115478202700615
Image_102,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",2.1953903583948886e-08,9.227824726565359e-09,3.3651301745152296e-09,5.839127847906411e-09,1.536080063146983e-08,3.3856675685228765e-08,1.1643530939409175e-07,3.57798057848413e-08,7.026265791409969e-08,1.5189820601335668e-07,1.383188646286726e-05,0.0068734269589185715
Image_103,n01641577,"bullfrog, Rana catesbeiana",n04008634,"projectile, missile",3.119108805549331e-05,2.0633558960980736e-05,2.8398737413226627e-05,2.6515681383898482e-05,5.572909867623821e-05,5.536458775168285e-05,6.045803093002178e-05,7.764215843053535e-05,0.00011829825962195173,0.00011762548092519864,0.00016158929793164134,0.0479770228266716
Image_104,n01641577,"bullfrog, Rana catesbeiana",n02226429,"grasshopper, hopper",0.0016773801762610674,0.0019734827801585197,0.0013806759379804134,0.0014708145754411817,0.0030963094905018806,0.0020160304848104715,0.004072133917361498,0.001705931150354445,0.0017631171504035592,0.0032938928343355656,0.004035945050418377,0.004570217337459326
Image_105,n01641577,"bullfrog, Rana catesbeiana",n01629819,"European fire salamander, Salamandra salamandra",1.2811346601637741e-11,1.0813661598108038e-11,1.116860423588939e-11,1.4138208832836785e-11,6.011416364692934e-11,1.330829196843908e-10,1.9633139558550283e-09,1.9413990415273474e-09,2.3662107828670287e-09,1.2447356922962172e-08,1.7593202983334777e-07,0.10970724374055862
Image_106,n01641577,"bullfrog, Rana catesbeiana",n02226429,"grasshopper, hopper",0.0017260389868170023,0.0021091487724334,0.0014748298563063145,0.0014889335725456476,0.0033646123483777046,0.0022621741518378258,0.0024300389923155308,0.0017823918024078012,0.0017313355347141623,0.0030333194881677628,0.003929353319108486,0.005270951893180609
Image_107,n01641577,"bullfrog, Rana catesbeiana",n04560804,water jug,5.1853410695912316e-05,0.00010288428893545642,8.603979222243652e-05,0.00012699425860773772,0.0001227186294272542,2.8316622774582356e-05,4.687947512138635e-05,8.960534614743665e-05,0.00016504796803928912,0.0002011580509133637,0.0005680724862031639,0.029633037745952606
Image_108,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",1.815392636217439e-08,7.79403031003767e-09,2.4590849356798117e-09,2.977833979400657e-09,5.813209913441142e-09,1.0772525982361003e-08,6.15746245102855e-08,4.1730199740186436e-08,6.335537960922011e-08,1.4172971418702218e-07,5.591037279373268e-06,0.0008108991896733642
Image_109,n01641577,"bullfrog, Rana catesbeiana",n01944390,snail,0.001023131306283176,0.001160970190539956,0.0010632447665557265,0.0015489557990804315,0.002061155391857028,0.00286147091537714,0.003321099793538451,0.002103731967508793,0.0018733037868514657,0.004024146590381861,0.007145320996642113,0.012716944329440594
Image_110,n01641577,"bullfrog, Rana catesbeiana",n01945685,slug,0.00668474892154336,0.005752260331064463,0.004855375271290541,0.005209682509303093,0.0050057717598974705,0.002772112376987934,0.0015397900715470314,0.0017825604882091284,0.0017661596648395061,0.0020044511184096336,0.0034593003802001476,0.0018294533947482705
Image_111,n01641577,"bullfrog, Rana catesbeiana",n01742172,"boa constrictor, Constrictor constrictor",0.00024666183162480593,0.00058429513592273,0.0006066179485060275,0.00048247844097204506,0.0009244626853615046,0.0010618815431371331,0.002995928516611457,0.0019841075409203768,0.0019215346546843648,0.003240115474909544,0.01987951435148716,0.11757612973451614
Image_112,n01641577,"bullfrog, Rana catesbeiana",n01742172,"boa constrictor, Constrictor constrictor",0.00016166742716450244,0.00038603410939686,0.00040207867277786136,0.00031477445736527443,0.0006784438737668097,0.0006707828142680228,0.001691462704911828,0.0012531123356893659,0.001798173412680626,0.0012600962072610855,0.007384892087429762,0.03901822865009308
Image_113,n01641577,"bullfrog, Rana catesbeiana",n01698640,"American alligator, Alligator mississipiensis",2.2617040684735912e-08,1.0201431699385921e-08,3.929147673886746e-09,5.208398157208194e-09,1.4201539499936189e-08,4.1202607548029846e-08,1.233376991649493e-07,8.076356294850484e-08,1.3267586496112926e-07,3.3888247230606794e-07,1.582460413374065e-06,0.035904549062252045
Image_114,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",4.1471452050245716e-07,4.880665187556588e-07,4.594246263422974e-07,7.590837185489363e-07,1.4140080111246789e-06,1.4428288750423235e-06,3.095922238571802e-06,2.2753290522814495e-06,8.985108479464543e-07,1.737504021548375e-06,8.646031346870586e-06,0.05681692808866501
Image_115,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.6282984915960697e-07,2.3579426056130615e-07,1.4726079200499953e-07,1.961048781140562e-07,6.886410801598686e-07,5.292195623951557e-07,4.437095867615426e-06,2.355173592150095e-06,2.9089974304952193e-06,3.821585778496228e-06,1.011388303595595e-05,0.0740746334195137
Image_116,n01641577,"bullfrog, Rana catesbeiana",n01629819,"European fire salamander, Salamandra salamandra",1.909963159851813e-11,1.5912923756467023e-11,1.6825861884339766e-11,2.1553888882031025e-11,1.1808894140319381e-10,3.550701677124124e-10,2.0188473115467787e-09,2.7092825760632877e-09,2.4921038566105835e-09,1.2494744794366852e-08,1.972637392100296e-06,0.0071240817196667194
Image_117,n01641577,"bullfrog, Rana catesbeiana",n01629819,"European fire salamander, Salamandra salamandra",2.5639873904581556e-11,2.1913864819977924e-11,2.8255123935005955e-11,4.344337389827757e-11,2.5696053618240455e-10,4.913202067413636e-10,3.74147424153648e-09,4.196237135545289e-09,3.361986244954096e-09,1.16937233229919e-08,4.944764100400789e-07,0.03117341361939907
Image_118,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.5191325530850008e-07,2.444057827233337e-07,1.9412102858495928e-07,3.0917900062377157e-07,1.5518663758484763e-06,1.4110054280536133e-06,3.1037523058330407e-06,2.749446139205247e-06,2.7489352305565262e-06,4.46124931841041e-06,9.130617399932817e-06,0.08215111494064331
Image_119,n01641577,"bullfrog, Rana catesbeiana",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",5.058128408563789e-06,7.131022357498296e-06,1.4425521840166766e-05,1.1573122719710227e-05,2.0686391508206725e-05,3.052962711080909e-05,8.296957093989477e-05,6.712174945278093e-05,2.544144808780402e-05,2.7482710720505565e-05,0.0002157960261683911,0.08803195506334305
Image_120,n01641577,"bullfrog, Rana catesbeiana",n02236044,"mantis, mantid",7.402233677566983e-06,5.672056886396604e-06,1.0662835848052055e-05,1.8131491742678918e-05,4.365420318208635e-05,1.825474828365259e-05,5.04009731230326e-05,2.347558256587945e-05,1.796985998225864e-05,2.731306267378386e-05,0.00017121629207395017,0.154959037899971
Image_121,n01641577,"bullfrog, Rana catesbeiana",n01443537,"goldfish, Carassius auratus",1.1046774606171539e-09,1.9157202491015823e-09,1.3287677624873595e-09,2.6419968435220653e-09,1.0035726916157728e-08,9.620748642191757e-09,1.9704049947222302e-08,1.2955180039853076e-08,2.1073471856425385e-08,2.010816935182902e-08,8.766998149667415e-08,0.06899480521678925
Image_122,n01641577,"bullfrog, Rana catesbeiana",n02281406,"sulphur butterfly, sulfur butterfly",1.7913812655478978e-08,1.4173066276157442e-08,8.911773541342427e-09,1.0784212634007417e-08,1.9283609375975175e-08,3.0030491871002596e-08,2.824217233410309e-07,2.472497442340682e-07,4.529052830548608e-07,3.550630083282158e-07,8.917791660678631e-07,0.0835830420255661
Image_123,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.7847992239694577e-07,2.792463362766284e-07,2.1822523876835476e-07,3.3602751159378386e-07,1.5866106650719303e-06,2.013512357734726e-06,1.0566311175352894e-05,5.882127425138606e-06,5.3485800890484825e-06,1.908583362819627e-05,0.00018745960551314056,0.09613116085529327
Image_124,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.696239309012526e-07,2.436298984775931e-07,2.0343938444966625e-07,3.1084852025742293e-07,1.0955264997392078e-06,1.4840844642094453e-06,8.79514936968917e-06,6.535225566040026e-06,7.1577101152797695e-06,1.4720428225700743e-05,5.424346454674378e-05,0.192367285490036
Image_125,n01641577,"bullfrog, Rana catesbeiana",n02236044,"mantis, mantid",7.058799837977858e-06,5.4229226407187525e-06,1.1587680091906805e-05,2.3832482838770375e-05,5.051815969636664e-05,2.5351298972964287e-05,5.660045280819759e-05,2.694212344067637e-05,1.6966474504442886e-05,3.199947968823835e-05,0.00010241410200251266,0.08204308152198792
Image_126,n01641577,"bullfrog, Rana catesbeiana",n02226429,"grasshopper, hopper",0.001795242540538311,0.0018677510088309646,0.001181839033961296,0.0013732449151575565,0.002005948917940259,0.0015218998305499554,0.0022975208703428507,0.0015515416162088513,0.0016833299305289984,0.0025974675081670284,0.004590134602040052,0.0009089574450626969
