Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_87,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0010238600661978126,0.0005464889691211283,0.0018531539244577289,0.0013557991478592157,0.003010526765137911,0.0050355177372694016,0.01648089475929737,0.04635073244571686,0.09431131184101105,0.7471238970756531,0.9777872562408447,0.996234118938446
Image_88,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0007520475191995502,0.00046935799764469266,0.0019316516118124127,0.0009794177021831274,0.0028494312427937984,0.00484851561486721,0.017434947192668915,0.018867749720811844,0.05857795849442482,0.5846483111381531,0.954861044883728,0.9955706000328064
Image_89,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0010108626447618008,0.0008344088564626873,0.0020145163871347904,0.0012650840217247605,0.003755565732717514,0.004373512696474791,0.017186792567372322,0.0448150560259819,0.144501730799675,0.8241851329803467,0.9842321872711182,0.9997377991676331
Image_90,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0006083713960833848,0.0006299210945144296,0.0020493033807724714,0.001280026976019144,0.004280431661754847,0.006627349648624659,0.021330159157514572,0.058217212557792664,0.20732322335243225,0.9187911152839661,0.9916656613349915,0.9978291392326355
Image_91,n01629819,"European fire salamander, Salamandra salamandra",n04597913,wooden spoon,0.0013574569020420313,0.006963802967220545,0.0009033410460688174,0.0018396683735772967,0.004725546110421419,0.0035110297612845898,0.004258641041815281,0.006315920036286116,0.06960611045360565,0.21249385178089142,0.6826390027999878,0.7147942185401917
Image_92,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0008397423080168664,0.0005134082166478038,0.001860031159594655,0.0011338245822116733,0.0024521194864064455,0.003500646445900202,0.010308186523616314,0.014531285502016544,0.04753873497247696,0.6094947457313538,0.9939358830451965,0.9994704127311707
Image_93,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0003884091565851122,0.0006368733593262732,0.0019194332417100668,0.0011519434629008174,0.002479196758940816,0.004461964126676321,0.010095780715346336,0.02157934010028839,0.028756167739629745,0.36952000856399536,0.34882882237434387,0.6895827651023865
Image_94,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0008808448328636587,0.0011082227574661374,0.0032900390215218067,0.002057327888906002,0.006115464027971029,0.00899446103721857,0.029989022761583328,0.07022713869810104,0.16107282042503357,0.8329430818557739,0.9924181699752808,0.9994893074035645
Image_95,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0007883849903009832,0.0011774515733122826,0.0022665346041321754,0.0010020392946898937,0.0023484600242227316,0.004788489546626806,0.021561533212661743,0.04778807610273361,0.12292364984750748,0.9826001524925232,0.9754636287689209,0.9954301118850708
Image_96,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0009216188336722553,0.0002593942335806787,0.0008026268915273249,0.000604663509875536,0.002256768522784114,0.0028856645803898573,0.00639090221375227,0.026427002623677254,0.09389328211545944,0.5076783299446106,0.347232460975647,0.9373985528945923
Image_97,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0009409867925569415,0.0003636646142695099,0.0014999317936599255,0.0013412375701591372,0.0034662948455661535,0.005547432694584131,0.014983318746089935,0.028902333229780197,0.07909618318080902,0.5699944496154785,0.46129536628723145,0.9694631695747375
Image_98,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0009378286194987595,0.0003403313457965851,0.0010668339673429728,0.0007000928744673729,0.0018548115622252226,0.0031240377575159073,0.007595316506922245,0.019069256260991096,0.02286822907626629,0.15728269517421722,0.8782467246055603,0.8977554440498352
Image_99,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",0.0007311761728487909,0.0004893816658295691,0.0023350906558334827,0.0015684363897889853,0.0034267292357981205,0.005264997482299805,0.02614167332649231,0.08840267360210419,0.6689001321792603,0.9997109770774841,0.9999980926513672,0.9999995231628418
Image_100,n01629819,"European fire salamander, Salamandra salamandra",n02999410,chain,0.0003671885351650417,0.0011138096451759338,0.0011185853509232402,0.003029331797733903,0.0034155878238379955,0.0020349023398011923,0.004154760390520096,0.0551106259226799,0.20776745676994324,0.94452965259552,0.9867267608642578,0.9291942715644836
Image_101,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.02807951718568802,0.013287527486681938,0.012251894921064377,0.00759650906547904,0.015707045793533325,0.006797387730330229,0.011983755975961685,0.09385136514902115,0.8151756525039673,0.9999927282333374,1.0,1.0
Image_102,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.016512596979737282,0.010974496603012085,0.011830994859337807,0.007545873057097197,0.011890796013176441,0.003378696972504258,0.005579391494393349,0.021971015259623528,0.07122865319252014,0.4177601933479309,0.9750074148178101,0.9987962245941162
Image_103,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.04376263543963432,0.006379683036357164,0.004597151186317205,0.00355807738378644,0.004591922275722027,0.0009584794752299786,0.0022096538450568914,0.010654297657310963,0.010926163755357265,0.17088371515274048,0.6065150499343872,0.9493393301963806
Image_104,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.013997458852827549,0.01629912666976452,0.018118681386113167,0.012170695699751377,0.017858291044831276,0.006426145322620869,0.012795736081898212,0.07183832675218582,0.2623603045940399,0.9990467429161072,0.9999328851699829,0.9999967813491821
Image_105,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.049565639346838,0.013540460728108883,0.0063189975917339325,0.003433937905356288,0.006049666553735733,0.003217254765331745,0.004091500770300627,0.026790857315063477,0.23461022973060608,0.6707133054733276,0.7993729710578918,0.9780706763267517
Image_106,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.0638449415564537,0.02445177175104618,0.0173343513160944,0.012049097567796707,0.015511627309024334,0.007969463244080544,0.016946839168667793,0.07337241619825363,0.14197403192520142,0.7383278608322144,0.4709949195384979,0.8251674175262451
Image_107,n01641577,"bullfrog, Rana catesbeiana",n07615774,"ice lolly, lolly, lollipop, popsicle",9.577577657182701e-06,3.1825526093598455e-05,8.689463720656931e-05,6.10745555604808e-05,0.00025112373987212777,0.0014507257146760821,0.004005498718470335,0.00664329482242465,0.0743253082036972,0.7669526934623718,0.9947410821914673,0.9982854723930359
Image_108,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.028549861162900925,0.008180842734873295,0.004790786653757095,0.0030073171947151423,0.004677172284573317,0.003717474639415741,0.009640336968004704,0.026283403858542442,0.06931186467409134,0.2558145523071289,0.9553961157798767,0.9973317384719849
Image_109,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.052479296922683716,0.04840156435966492,0.028579646721482277,0.012434050440788269,0.018734635785222054,0.015080064535140991,0.02267906628549099,0.0688219666481018,0.45106130838394165,0.9786852598190308,0.9833311438560486,0.9870959520339966
Image_110,n01641577,"bullfrog, Rana catesbeiana",n02123045,"tabby, tabby cat",0.0002023409615503624,0.00022487356909550726,0.000939472287427634,0.00071985914837569,0.0009775131475180387,0.00076147640356794,0.0005822675302624702,0.0010789309162646532,0.0011887906584888697,0.028088416904211044,0.10239226371049881,0.3150513470172882
Image_111,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.004923318512737751,0.005909634288400412,0.009631057269871235,0.005968546029180288,0.007320334203541279,0.0027607709635049105,0.0032373503781855106,0.01921861805021763,0.035191915929317474,0.5073395371437073,0.6357437968254089,0.8995949625968933
Image_112,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.05593833699822426,0.01809961535036564,0.015158680267632008,0.011042773723602295,0.011213554069399834,0.004968208260834217,0.00797596387565136,0.04392046108841896,0.07782638072967529,0.9961477518081665,0.9999922513961792,0.9999994039535522
Image_113,n01641577,"bullfrog, Rana catesbeiana",n02002724,"black stork, Ciconia nigra",0.0006271046004258096,0.0003846898034680635,0.00011001669918186963,0.00028542525251396,0.0005726749077439308,0.00034418320865370333,0.0013725570170208812,0.005360719747841358,0.02244424633681774,0.07574199140071869,0.243373304605484,0.3225291669368744
Image_114,n01641577,"bullfrog, Rana catesbeiana",n02233338,"cockroach, roach",0.00030483462614938617,0.00027157695149071515,9.656812471803278e-05,0.00010228590690530837,9.030682849697769e-05,5.654989217873663e-05,0.00011169104254804552,0.0005466367583721876,0.001941485214047134,0.10015059262514114,0.4355795979499817,0.4655539095401764
Image_115,n01641577,"bullfrog, Rana catesbeiana",n02233338,"cockroach, roach",0.00032467246637679636,0.00026203220477327704,7.214651122922078e-05,0.00011765607632696629,0.00014872910105623305,0.00012646042159758508,0.00022936976165510714,0.0012643869267776608,0.009261379949748516,0.38186946511268616,0.6011632680892944,0.6782342791557312
Image_116,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.017279358580708504,0.011030957102775574,0.013231972232460976,0.00752298766747117,0.013452689163386822,0.004259277600795031,0.007514412514865398,0.03514160215854645,0.14417563378810883,0.9862289428710938,0.9983439445495605,0.9999969005584717
Image_117,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.007080370560288429,0.01676695980131626,0.020538590848445892,0.011890560388565063,0.018678827211260796,0.006620706990361214,0.015204156748950481,0.12443388998508453,0.4456397294998169,0.9965676069259644,0.999397873878479,0.9999823570251465
Image_118,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.05615474656224251,0.031379010528326035,0.025252651423215866,0.01671970821917057,0.0177638940513134,0.012145773507654667,0.012818475253880024,0.04598870128393173,0.2649790644645691,0.9193368554115295,0.9884427189826965,0.9841039180755615
Image_119,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.049948692321777344,0.012150609865784645,0.010404696688055992,0.007967433892190456,0.010611196979880333,0.0030738520435988903,0.0026159752160310745,0.007709719240665436,0.007464093621820211,0.12407918274402618,0.8577994704246521,0.7500397562980652
Image_120,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.05190819874405861,0.02048501931130886,0.012718260288238525,0.009200128726661205,0.014399351552128792,0.008358937688171864,0.011521453969180584,0.09305321425199509,0.263027548789978,0.7441813349723816,0.9116930365562439,0.969807505607605
Image_121,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.009928716346621513,0.02228699065744877,0.02311907708644867,0.0142924590036273,0.024778570979833603,0.012772821821272373,0.016725871711969376,0.07912883907556534,0.13454332947731018,0.5326138138771057,0.9526739120483398,0.9961477518081665
Image_122,n01641577,"bullfrog, Rana catesbeiana",n04417672,"thatch, thatched roof",0.0003533235576469451,0.0009269138681702316,0.006966272834688425,0.01641031540930271,0.024672016501426697,0.015399733558297157,0.01735011674463749,0.04960211366415024,0.15739212930202484,0.11100542545318604,0.1117556244134903,0.2423236221075058
Image_123,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.03636588156223297,0.023953931406140327,0.019105838611721992,0.011201463639736176,0.0166291706264019,0.009440872818231583,0.019528696313500404,0.15093694627285004,0.5145828723907471,0.993707537651062,0.995421826839447,0.9979822635650635
Image_124,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.05509886518120766,0.021510347723960876,0.01848808489739895,0.01165077369660139,0.01980767957866192,0.008818975649774075,0.01609029248356819,0.09931490570306778,0.2445978969335556,0.8389333486557007,0.875130295753479,0.76954585313797
Image_125,n01641577,"bullfrog, Rana catesbeiana",n07753592,banana,9.667949052527547e-05,0.00012357806554064155,9.295460040448233e-05,1.7354250303469598e-05,2.7008194592781365e-05,1.4199578799889423e-05,3.615474633988924e-05,6.881412264192477e-05,0.0002258208696730435,0.00031782107544131577,0.2201968878507614,0.6558945178985596
Image_126,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.005762724205851555,0.004659324884414673,0.005290562286973,0.0031511897686868906,0.006019139662384987,0.002509080106392503,0.002059721853584051,0.0034706108272075653,0.005099551286548376,0.29486796259880066,0.9893251657485962,0.9975526928901672
Image_127,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.032369282096624374,0.02452087588608265,0.02131740376353264,0.01365798432379961,0.011568253859877586,0.005531872622668743,0.017458494752645493,0.06531181186437607,0.2957990765571594,0.8493852019309998,0.7892205119132996,0.8481535315513611
Image_128,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",0.01688053272664547,0.015423363074660301,0.013959020376205444,0.008070757612586021,0.010369956493377686,0.005496588069945574,0.010065100155770779,0.04954887926578522,0.3961324393749237,0.9608863592147827,0.9945737719535828,0.9977262616157532
