Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_78,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.4038252331427525e-11,1.2784572012147777e-11,1.635916228870382e-11,2.4672396070624103e-11,9.831106068114437e-11,4.3103628999396904e-10,2.9002471535477525e-09,2.6154431953528956e-09,4.307736833908393e-09,1.624028023172741e-08,2.5131899406005687e-07,0.9961439371109009
Image_79,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.912420916072577e-11,2.1435159203164744e-11,2.5910275661122917e-11,5.073512096553934e-11,2.684673039432539e-10,3.994607145063611e-10,2.6046651502298346e-09,2.835023105163259e-09,4.852760859819227e-09,2.981535729418283e-08,4.336450729169883e-06,0.9950088262557983
Image_80,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.7993535481042322e-11,1.8169072149576415e-11,2.208025082217624e-11,3.4330822906714076e-11,1.6163208271802176e-10,4.885112314667595e-10,3.049438923596881e-09,4.077695958670802e-09,5.237513533984384e-09,2.041593383239615e-08,9.654284838234162e-08,0.9417652487754822
Image_81,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.93675431195517e-11,2.1535205910194755e-11,2.8075352806467002e-11,4.9815870178937516e-11,3.3145272637646883e-10,1.2181373687525365e-09,4.657968677435065e-09,1.0123325289157492e-08,8.956392960612902e-09,3.6219422128169754e-08,3.182564398684917e-07,0.7596986889839172
Image_82,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.6446375511458555e-11,1.5081231402591655e-11,1.7140388067216072e-11,2.4505619755643693e-11,1.3108901464331524e-10,7.594920248266135e-10,6.5814980132472556e-09,5.0142867635827315e-09,2.6289106447308086e-09,1.285088124802769e-08,1.4369295797678205e-07,0.5211430191993713
Image_83,n01629819,"European fire salamander, Salamandra salamandra",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4398898429135443e-07,2.1941777106349036e-07,1.6952854764440417e-07,2.4149926503014285e-07,8.030619937926531e-07,1.1674563893393497e-06,5.340417828847421e-06,3.1850206596573116e-06,5.165585662325611e-06,9.274209332943428e-06,4.2476658563828096e-05,0.5616270899772644
Image_84,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.588848233009422e-11,2.1047372178450985e-11,2.255078936086452e-11,3.9779068927714434e-11,2.0600780803459173e-10,7.231923393469231e-10,4.247291407466491e-09,4.030492828377419e-09,5.139153991251533e-09,1.2081378564232637e-08,4.9525915812864696e-08,0.3131992816925049
Image_85,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.4900592912314714e-11,1.4700865524908124e-11,1.63808775571761e-11,2.8037822064064244e-11,2.0331107630777723e-10,4.299648137529033e-10,4.299930189688439e-09,6.785558781530199e-09,4.310743317859078e-09,3.84484266646723e-08,2.97294718620833e-06,0.9988908171653748
Image_86,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.155712067186677e-11,2.2532397822572214e-11,2.2401464364052437e-11,3.5549081039976116e-11,2.4606866544374384e-10,6.199860624889197e-10,3.0484401669639283e-09,5.670580893735178e-09,2.761628925540549e-09,2.0522241683806897e-08,3.1457662430511846e-07,0.9417074918746948
Image_87,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.7809578464755838e-11,1.6537705233021782e-11,2.1313612333373477e-11,3.838342838013986e-11,1.8895042475097767e-10,4.856740565273299e-10,2.67805866371873e-09,3.0214253321503293e-09,5.368636202263133e-09,1.779130798240658e-08,2.532183600578719e-07,0.9838532209396362
Image_88,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.9487479338553548e-11,1.7318257938825354e-11,1.7262320045619006e-11,2.800590315210627e-11,1.4621552579807684e-10,4.80032180671941e-10,6.376331462831786e-09,8.884582847201727e-09,5.653293833063344e-09,3.464524311880268e-08,6.118609121585905e-07,0.9886742234230042
Image_89,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.587021659921195e-11,1.570906252301718e-11,1.7672327143336553e-11,2.7770393623560707e-11,2.1794642479644466e-10,7.734067275499967e-10,5.6428941519470754e-09,7.489520115200321e-09,6.945026775895258e-09,1.2238676738718368e-08,9.173378145987954e-08,0.7220185995101929
Image_90,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.0887869559005345e-11,1.8852006761216344e-11,1.9920988469923628e-11,2.952243657872167e-11,2.1707644015656058e-10,3.8192626838906563e-10,3.5746885451715116e-09,2.9990980809913026e-09,3.2395721660805066e-09,1.0686131091119933e-08,4.601921546054655e-07,0.9470691084861755
Image_91,n01629819,"European fire salamander, Salamandra salamandra",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4227951794509863e-07,2.1269556782499421e-07,1.7126333773376246e-07,2.2263357379870286e-07,5.941043923485267e-07,7.322669830500672e-07,3.28491705658962e-06,2.464883209540858e-06,3.4155316370743094e-06,9.952613254426979e-06,3.151403507217765e-05,0.18137963116168976
Image_92,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.610335996493628e-11,1.6987045450833627e-11,1.699891442885626e-11,2.7396253668432458e-11,1.2732973009299542e-10,2.25824262067853e-10,2.8676701013807815e-09,2.997657011505339e-09,3.11106318484633e-09,1.175616048953998e-08,1.3881887639399793e-07,0.993065595626831
Image_93,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.4521263491950052e-11,1.91973850011129e-11,2.620769400107914e-11,4.615680754271878e-11,3.075910082195321e-10,6.136011143631492e-10,3.55868423618233e-09,3.4214502342422293e-09,4.893438543263073e-09,1.201769084246962e-08,5.30463751147181e-07,0.876660943031311
Image_94,n01629819,"European fire salamander, Salamandra salamandra",n01641577,"bullfrog, Rana catesbeiana",4.124458712340129e-07,5.311185873324575e-07,5.659123871737393e-07,8.980449024420523e-07,2.247639031338622e-06,2.159513542210334e-06,3.054026819881983e-06,1.4572393638445647e-06,9.87240014183044e-07,1.663423631725891e-06,2.576157930889167e-05,0.3413950204849243
Image_95,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.5477111739724556e-11,2.4549487442904194e-11,2.190534212354045e-11,3.080650318176836e-11,1.5315650137015524e-10,3.7416289511149614e-10,4.233751127458163e-09,5.831975347092566e-09,4.766907757414174e-09,3.1835579505923306e-08,5.052031042396266e-07,0.9285072684288025
Image_96,n01629819,"European fire salamander, Salamandra salamandra",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",1.9666656214667455e-07,1.1713312915162533e-06,8.701497904439748e-07,7.545497737737605e-07,1.8330177908865153e-06,6.172071493892872e-07,3.0134408461890416e-06,2.0706306713691447e-06,8.584761985730438e-07,1.9412232177273836e-06,3.4306547149753897e-06,0.5850328803062439
Image_97,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.76022651315888e-11,1.871072394243889e-11,2.433765515508224e-11,4.2671678690542336e-11,2.7474827968276827e-10,8.343076229877511e-10,3.7089136206702733e-09,4.400283248884307e-09,7.888525388466405e-09,2.6017795917709918e-08,6.791097462155449e-08,0.587277889251709
Image_98,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.5837827577191987e-11,1.3604753608398301e-11,1.709743110978046e-11,2.2788533213247142e-11,9.655239108230518e-11,3.37569222574885e-10,3.1927509525075948e-09,3.381451119111034e-09,4.2568757407934754e-09,1.2683411654279553e-08,8.53365236253012e-08,0.806006908416748
Image_99,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",2.242269911412187e-11,2.1294063734522695e-11,2.3212270647277045e-11,4.03765978984616e-11,2.2580033676167233e-10,6.38518904416685e-10,3.19063264697661e-09,4.0577425863830285e-09,3.490423061691672e-09,2.800778275968696e-08,2.7095957193523645e-06,0.9987951517105103
Image_100,n01629819,"European fire salamander, Salamandra salamandra",n01629819,"European fire salamander, Salamandra salamandra",1.1728265927879455e-11,1.2267724162906557e-11,1.4483732789505321e-11,2.4014517804871183e-11,1.0635197583708234e-10,4.6062459402307354e-10,4.13510159447128e-09,3.912945967243786e-09,6.575453959101196e-09,1.3331544757022584e-08,2.712135653837322e-07,0.9117660522460938
Image_101,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",3.50725713360589e-07,4.072795434240106e-07,6.035953106220404e-07,8.478172617287782e-07,2.32826982937695e-06,1.7243686443180195e-06,2.06211780096055e-06,1.7123770703619812e-06,1.0967394246108597e-06,3.034497694898164e-06,8.872723992681131e-05,0.7797020673751831
Image_102,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",3.523192617649329e-07,4.71145341407464e-07,5.285864972393028e-07,1.0267858669976704e-06,2.578563908173237e-06,3.2854600249265786e-06,7.266620741575025e-06,3.359401034686016e-06,1.8713825511440518e-06,3.859884145640535e-06,0.0005459643434733152,0.6650750041007996
Image_103,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4480227150670544e-07,2.0782044884981588e-07,1.5477408510378154e-07,1.833143699059292e-07,5.34023627096758e-07,7.695390991102613e-07,5.006402261642506e-06,3.4759086702251807e-06,2.7112926090921974e-06,5.1614833864732645e-06,1.265127048100112e-05,0.16581310331821442
Image_104,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",3.407838278235431e-07,4.670771716064337e-07,6.041285018909548e-07,1.2309247949815472e-06,2.854675813068752e-06,3.3242097288166406e-06,1.1001961865986232e-05,5.002358193451073e-06,2.8443598694138927e-06,4.817607987206429e-06,0.00018425557937007397,0.7699525356292725
Image_105,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.5180170009898575e-07,2.0268969080916577e-07,1.4519009994273802e-07,1.724624496546312e-07,5.505443709807878e-07,5.087061367703427e-07,7.429292963934131e-06,2.6009024622908328e-06,2.215593667642679e-06,6.212051175680244e-06,7.939651550259441e-05,0.4983688294887543
Image_106,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.5553212051599985e-07,2.4651626517879777e-07,2.2078752692777925e-07,3.029867059467506e-07,1.1398977903809282e-06,1.8622703237269889e-06,1.121977129514562e-05,7.142547929106513e-06,6.60268597130198e-06,1.6600164599367417e-05,8.480477117700502e-05,0.8375369906425476
Image_107,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",3.169423905546864e-07,4.228846250953211e-07,4.5737894538433466e-07,7.470570722034608e-07,1.6222866179305129e-06,1.2425684872141574e-06,3.1809345273359213e-06,1.9418835108808707e-06,1.2452119335648604e-06,2.2373169485945255e-06,5.33829324922408e-06,0.38104280829429626
Image_108,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.569573555570969e-07,2.449763201184396e-07,1.5296629385375127e-07,1.8953608105221065e-07,5.301530450196879e-07,5.955557185188809e-07,4.425188762979815e-06,2.2257781893131323e-06,2.4360097086173482e-06,4.277057996660005e-06,0.00016561739903409034,0.945795476436615
Image_109,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.6238794842138304e-07,2.546469204389723e-07,1.772923923226699e-07,2.468764535024093e-07,1.0217231647402514e-06,1.1727832998076337e-06,8.743146281631198e-06,6.741144261468435e-06,9.99258099909639e-06,2.1165535144973546e-05,8.854575571604073e-05,0.8003338575363159
Image_110,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4932140857126797e-07,2.2825071255283547e-07,1.9026833797397558e-07,2.7777815603258205e-07,1.1198444553883746e-06,1.4885448536006152e-06,5.561745638260618e-06,7.035550424916437e-06,6.18421927356394e-06,9.12133418751182e-06,4.9567552196094766e-05,0.8587386012077332
Image_111,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.6759169341185043e-07,2.5185798335769505e-07,2.0513635945462738e-07,2.8976214139220247e-07,9.269278962165117e-07,1.340545850325725e-06,8.942044587456621e-06,5.523350864677923e-06,4.63311152998358e-06,1.6063966540968977e-05,0.0001311880914727226,0.6304922103881836
Image_112,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4273639692419238e-07,2.2329084004013566e-07,1.7887627734580747e-07,2.498969138287066e-07,1.1206772114746855e-06,9.90049215943145e-07,5.9326284826966e-06,3.4681281704251887e-06,3.7635975331795635e-06,6.084826509322738e-06,2.731628410401754e-05,0.5742322206497192
Image_113,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.7915243688548799e-07,2.9153963509997993e-07,2.512121000108891e-07,4.6634070827167307e-07,2.0255110939615406e-06,2.909843260567868e-06,1.261181660083821e-05,6.889079941174714e-06,1.0741869118646719e-05,1.221585989696905e-05,4.4863114453619346e-05,0.5860837697982788
Image_114,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",2.1780513748126396e-07,2.895650084155932e-07,1.9529734629486484e-07,2.739310502875014e-07,8.596552447670547e-07,1.1369521644155611e-06,6.615936854359461e-06,5.4709466894564684e-06,3.025405931111891e-06,5.393638275563717e-06,1.7114753063651733e-05,0.17362135648727417
Image_115,n01641577,"bullfrog, Rana catesbeiana",n02190166,fly,0.060965489596128464,0.07232704013586044,0.05659587308764458,0.05897831916809082,0.06916441023349762,0.10623295605182648,0.048623986542224884,0.045248474925756454,0.054506897926330566,0.051205720752477646,0.09452653676271439,0.3085136413574219
Image_116,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",3.1158683100329654e-07,4.471777970138646e-07,5.464353876050154e-07,1.0011114000008092e-06,2.3261047772393795e-06,1.988009671549662e-06,3.285967977717519e-06,1.7939905774255749e-06,8.12818257145409e-07,1.7160332390631083e-06,0.00024276887415908277,0.8410447239875793
Image_117,n01641577,"bullfrog, Rana catesbeiana",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.7057767820460867e-07,2.643861591877794e-07,2.1080695944419858e-07,3.497384568618145e-07,1.3091209893900668e-06,1.5566805586786359e-06,1.2891601727460511e-05,4.800869191967649e-06,6.837093678768724e-06,1.2378740393614862e-05,0.0002689215471036732,0.6499579548835754
Image_118,n01641577,"bullfrog, Rana catesbeiana",n02236044,"mantis, mantid",6.537553417729214e-06,5.053376753494376e-06,1.091177182388492e-05,2.4501052394043654e-05,5.703245915356092e-05,1.708763920760248e-05,8.205362246371806e-05,3.666102929855697e-05,2.1762891265098006e-05,3.0506125767715275e-05,4.933320451527834e-05,0.35566040873527527
Image_119,n01641577,"bullfrog, Rana catesbeiana",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",1.863280800762368e-07,1.0372464203101117e-06,8.496447776451532e-07,6.724606578245584e-07,2.258508857266861e-06,7.870799549891672e-07,5.221208084549289e-06,4.967686891177436e-06,5.518965622286487e-07,1.7641640397414449e-06,7.317982635868248e-06,0.14356034994125366
Image_120,n01641577,"bullfrog, Rana catesbeiana",n01641577,"bullfrog, Rana catesbeiana",3.361973028859211e-07,4.646548461550992e-07,5.712672646041028e-07,9.700363534648204e-07,2.781727971523651e-06,2.323993612662889e-06,2.3451807464880403e-06,1.2431711411409196e-06,1.2257880825927714e-06,3.2967575407383265e-06,3.2478797947987914e-05,0.39059072732925415
